Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number Of Reviews,Price,Review Scores Rating
16151285,5/29/14,AFFORDABLE TWIN PRIVATE ROOM,Bronx,House,80,Private room,10469,2,2,80,80
16151285,5/29/14,Blissfully Quiet Room,Bronx,House,90,Private room,10469,1,7,55,91
16151285,5/29/14,Cozy Private Room,Bronx,House,80,Private room,10469,1,1,45,80
16139880,5/29/14,Cozy Bedroom in Artist Home,Brooklyn,House,85,Private room,11233,1,15,65,89
16139880,5/29/14,Large Bedroom in Artist Home,Brooklyn,House,90,Private room,11233,1,11,70,91
16139880,5/29/14,Private Entrance BD in Artist Home,Brooklyn,House,85,Private room,11233,1,6,75,87
16142344,5/29/14,Nice Clean Room In Big Apartment,Manhattan,Apartment,100,Private room,10031,2,1,70,100
16187985,5/30/14,Bushwick 1-Bedroom Bsmt Apartment,Brooklyn,Apartment,85,Entire home/apt,11221,1,11,84,87
16183358,5/30/14,Prime Park Slope - Family Home,Brooklyn,House,100,Entire home/apt,11215,4,4,190,100
16189705,5/30/14,Beautiful Home in Brooklyn-sleeps 7,Brooklyn,House,95,Entire home/apt,11215,4,7,490,97
16173203,5/30/14,"Bright, Clean, MIdtown West Studio!",Manhattan,Apartment,90,Entire home/apt,10001,2,14,165,90
16160778,5/30/14,Bright Apt in Kips Bay,Manhattan,Apartment,80,Entire home/apt,10016,1,1,165,80
16175026,5/30/14,Private Studio Apt on East Side,Manhattan,Apartment,95,Entire home/apt,10016,1,5,180,95
16172616,5/30/14,Beautiful Upper East Side Apt,Manhattan,Apartment,90,Entire home/apt,10024,1,19,120,91
16180624,5/30/14,Beautiful 1BD - Heart Of The UWS!,Manhattan,Apartment,95,Entire home/apt,10024,2,10,300,96
16184902,5/30/14,AFFORDABLE room in Lower East,Manhattan,Apartment,100,Private room,10002,1,1,120,100
16160778,5/30/14,1Bd in Bright 2 Bdr Apt in Kips Bay,Manhattan,Apartment,60,Private room,10016,1,2,125,60
16183605,5/30/14,Charming Home -steps to Time Square,Manhattan,Apartment,90,Private room,10016,1,9,99,93
16174529,5/30/14,"Cool, Convenient, Clean, Cozy Room",Manhattan,Apartment,85,Private room,10036,1,14,110,89
16190977,5/30/14,Beautiful1BR+terrace great location,Manhattan,House,85,Private room,10009,2,16,199,89
16168122,5/30/14,Relaxing stay while you play in NYC,Queens,Apartment,100,Private room,11434,1,1,75,100
16176598,5/30/14,New studio apartment,Manhattan,Apartment,100,Shared room,10037,1,3,70,100
16193375,5/31/14,Trendy 2 BR Lower East Side Apt,Manhattan,Apartment,100,Entire home/apt,10002,2,3,223,100
16216534,5/31/14,Deluxe Apartment in Heart of City,Manhattan,Apartment,90,Entire home/apt,10016,2,61,220,93
16206733,5/31/14,UES Cozy Peaceful Studio,Manhattan,Apartment,80,Entire home/apt,10021,1,7,130,83
16209547,5/31/14,Cozy 1BR Close to Central Park,Manhattan,Apartment,85,Entire home/apt,10026,1,32,174,87
16212001,5/31/14,"Charming, private 1BR garden apt",Manhattan,Apartment,100,Entire home/apt,10030,1,16,150,100
16216534,5/31/14,Luxury 1 block from Times Square,Manhattan,Apartment,90,Entire home/apt,10036,2,4,290,93
16220386,5/31/14,Large Sunny Rm/Private Bath UWS NYC,Manhattan,Apartment,65,Private room,10025,1,4,76,67
16220386,5/31/14,Master Bedroom (2nd Bedroom),Manhattan,Apartment,80,Private room,10025,1,1,85,80
16240982,6/1/14,Trendy Chic Island Style Pad,Brooklyn,Apartment,85,Entire home/apt,11221,3,7,159,86
16245414,6/1/14,Welcome to the Valley!,Brooklyn,Apartment,85,Entire home/apt,11221,1,52,132,85
16236095,6/1/14,"Lots of rooms, foods, and culture",Brooklyn,Apartment,90,Entire home/apt,11238,2,9,140,91
16240982,6/1/14,"""The Tommy Tompkins""",Brooklyn,House,80,Entire home/apt,11216,2,12,185,82
16245414,6/1/14,Good 4 Groups,Brooklyn,House,100,Entire home/apt,11221,3,1,300,100
16254543,6/1/14,3BR Carroll Gardens townhouse loft,Brooklyn,House,95,Entire home/apt,11231,3,4,385,95
16261831,6/1/14,Large Chelsea Studio 16th / 7th ave,Manhattan,Apartment,75,Entire home/apt,10011,1,11,235,78
16257183,6/1/14,Hells Kitchen Studio,Manhattan,Apartment,100,Entire home/apt,10019,1,1,150,100
16251030,6/1/14,"Spacious, quiet, sleeps 5!",Manhattan,Apartment,80,Entire home/apt,10032,2,20,150,82
16245414,6/1/14,Private nook in Bushwick,Brooklyn,House,85,Private room,11221,1,37,60,85
16257970,6/1/14,2 Full Size Beds & Mini Lounge,Manhattan,Apartment,85,Private room,10002,2,62,80,89
16257981,6/1/14,Sunny 1 bedroom in UES Apartment!,Manhattan,Apartment,85,Private room,10028,1,4,130,85
16256940,6/1/14,Two rooms in a shared apartment,Manhattan,Apartment,80,Private room,10033,2,1,75,80
16304160,6/2/14,2 Bedroom Garden Apt. Park Slope,Brooklyn,Apartment,85,Entire home/apt,11215,3,5,160,88
16288928,6/2/14,Quiet Park Slope Apt Near All,Brooklyn,Apartment,90,Entire home/apt,11217,3,41,270,94
16282382,6/2/14,Great place in Greenpoint!,Brooklyn,Apartment,100,Entire home/apt,11222,2,2,100,100
16307118,6/2/14,Artist's Home near Park and Trains,Brooklyn,Apartment,80,Entire home/apt,11226,3,2,150,80
16301889,6/2/14,Large 2 bedroom Loft Union Square,Manhattan,Apartment,95,Entire home/apt,10003,2,6,235,97
16308791,6/2/14,Bright & Airy SPACIOUS 2BR,Manhattan,Apartment,90,Entire home/apt,10016,2,14,300,91
16282333,6/2/14,Private Studio Near Everything,Manhattan,Apartment,100,Entire home/apt,10019,2,5,160,100
16305532,6/2/14,"Central Location, Time Square",Manhattan,Apartment,90,Entire home/apt,10019,1,7,225,91
16286162,6/2/14,Awesome Deal NYC,Bronx,House,90,Private room,10469,1,19,55,91
16286162,6/2/14,Retreat Room,Bronx,House,95,Private room,10469,1,13,60,97
16286162,6/2/14,Sunny private room,Bronx,House,95,Private room,10469,1,20,40,97
16286162,6/2/14,Twin room,Bronx,House,90,Private room,10469,2,21,55,93
16283468,6/2/14,Modern + Spacious with Outdoor Deck,Brooklyn,Apartment,100,Private room,11215,1,2,90,100
16281516,6/2/14,Quiet Private Bedroom in Bushwick,Brooklyn,Apartment,80,Private room,11221,1,1,40,80
16307118,6/2/14,Artist's Home near Park and Trains,Brooklyn,Apartment,95,Private room,11226,1,9,50,98
16264357,6/2/14,Private room in 2B East Village!,Manhattan,Apartment,90,Private room,10009,1,34,85,93
16288210,6/2/14,Tranquil Washington Heights Space,Manhattan,Apartment,95,Private room,10033,1,17,65,99
16292084,6/2/14,"Bright, Quiet and Cosy Room",Manhattan,Apartment,100,Private room,10040,1,1,55,100
16307879,6/2/14,Creative Space in Central Harlem,Manhattan,Apartment,100,Shared room,10027,1,1,75,100
16353231,6/3/14,Railroad Style Apt. in Clinton Hill,Brooklyn,Apartment,95,Entire home/apt,11205,1,4,180,95
16351647,6/3/14,Mid-Century Modern Garden Paradise,Brooklyn,Apartment,95,Entire home/apt,11207,3,57,139,98
16329859,6/3/14,Private Spacious Brooklyn Townhouse,Brooklyn,House,95,Entire home/apt,11217,6,11,350,98
16316786,6/3/14,1 BR elevator/ balcony/ wash-dryer,Manhattan,Apartment,95,Entire home/apt,10002,2,38,239,96
16328591,6/3/14,Luxury Soho pied-à-terre,Manhattan,Apartment,90,Entire home/apt,10012,1,2,229,90
16339917,6/3/14,Manhattan Soho Nolita 1 Bed,Manhattan,Apartment,85,Entire home/apt,10012,1,9,185,87
16339917,6/3/14,Modern 1 Bed Apt Nolita SoHo NYC,Manhattan,Apartment,90,Entire home/apt,10012,2,14,215,91
16345041,6/3/14,★Time square lovely two bed room★,Manhattan,Apartment,65,Entire home/apt,10019,3,20,275,66
16351870,6/3/14,Luxury 1-BDR in Doorman Building,Manhattan,Apartment,100,Entire home/apt,10019,1,5,275,100
16336954,6/3/14,Sunny Modern Abode with Art Library,Manhattan,Apartment,90,Entire home/apt,10028,1,17,160,90
16331653,6/3/14,Modern Harlem Gem,Manhattan,Apartment,100,Entire home/apt,10037,1,2,139,100
16327819,6/3/14,Private one bedroom apt in Astoria,Queens,Apartment,85,Entire home/apt,11105,1,12,125,86
16309714,6/3/14,Cozy Private Room in Bushwick!,Brooklyn,Apartment,85,Private room,11237,1,12,40,87
16331724,6/3/14,Largest room in cozy apartment,Brooklyn,Apartment,90,Private room,11238,1,2,67,90
16334409,6/3/14,"""2015 Deal"" Cozy Double Bed LG Room",Manhattan,Apartment,90,Private room,10035,1,46,96,93
16376182,6/4/14,Large Sunny 2BR in Clinton Hill,Brooklyn,Apartment,100,Entire home/apt,11205,2,1,187,100
16378016,6/4/14,Boutique Park Slope Apartment,Brooklyn,Apartment,100,Entire home/apt,11215,2,2,105,100
16395150,6/4/14,Elegant 1876 Boerum Hill Brownstone,Brooklyn,House,95,Entire home/apt,11217,2,8,265,98
16402514,6/4/14,Two private rooms in private house,Brooklyn,House,75,Entire home/apt,11236,2,33,99,78
16363363,6/4/14,Ultra Luxe Residence on Wall Street,Manhattan,Apartment,80,Entire home/apt,10005,2,3,250,80
16390508,6/4/14,Luxury new 1 Bedroom in famed SoHo,Manhattan,Apartment,100,Entire home/apt,10012,2,3,149,100
16390508,6/4/14,Amazing West Village Gem!!,Manhattan,Apartment,85,Entire home/apt,10014,3,29,199,86
16387794,6/4/14,2BR Between Times Sq & Central Park,Manhattan,Apartment,85,Entire home/apt,10019,2,94,180,89
16387794,6/4/14,2 BR in Times Sq: The heart of NYC,Manhattan,Apartment,100,Entire home/apt,10036,2,1,200,100
16381764,6/4/14,Central Park Studio,Manhattan,Apartment,80,Entire home/apt,10065,1,4,180,80
16376182,6/4/14,Cozy Spare Room in Large Sunny Apt,Brooklyn,Apartment,90,Private room,11205,1,3,70,93
16385595,6/4/14,Brooklyn Cozy Garden Apt,Brooklyn,House,85,Private room,11216,2,10,85,88
16396714,6/4/14,Sunny and cozy room in Murray Hill,Manhattan,Apartment,95,Private room,10016,1,4,100,95
16382059,6/4/14,UES - Large Studio with Kitchen,Manhattan,Apartment,100,Private room,10028,1,2,120,100
16399575,6/4/14,Small Cozy Private Room in NYC,Manhattan,Apartment,90,Private room,10032,1,11,50,93
16437254,6/5/14,Fort Greene Sanctuary,Brooklyn,Apartment,100,Entire home/apt,,2,1,179,100
16428935,6/5/14,Cobble Hill Studio,Brooklyn,Apartment,90,Entire home/apt,11201,1,6,120,93
16444229,6/5/14,Modern 1 Bedroom in Park Slope!,Brooklyn,Apartment,100,Entire home/apt,11215,1,3,250,100
16437254,6/5/14,"Tall Ceilings, Large Windows",Brooklyn,Apartment,100,Entire home/apt,11217,1,1,89,100
16431226,6/5/14,Stylish 2 BR || Luxury for Less,Brooklyn,Apartment,80,Entire home/apt,11221,2,12,150,83
16441089,6/5/14,Apartment GREAT FOR A FAMILY,Queens,Apartment,85,Entire home/apt,11102,2,16,169,85
16431185,6/5/14,Large studio private entrance,Queens,Apartment,75,Entire home/apt,11365,2,5,69,76
16444411,6/5/14,One bedroom st marks place,Manhattan,Apartment,85,Private room,10003,1,4,120,85
16439681,6/5/14,Spacious Room in Vibrant Harlem,Manhattan,Apartment,100,Private room,10027,1,4,90,100
16414492,6/5/14,Bright Clean Private Room,Manhattan,Apartment,90,Private room,10032,1,9,61,93
16478932,6/6/14,Your Perfect Bburg 1BR—Convenient!,Brooklyn,Apartment,95,Entire home/apt,11211,1,6,144,97
16476934,6/6/14,Bright & Inviting 1BR Apartment,Brooklyn,Apartment,90,Entire home/apt,11216,1,3,115,93
16473781,6/6/14,"Sunny, Modern 1BR in Greenpoint",Brooklyn,Apartment,100,Entire home/apt,11222,1,2,150,100
16445501,6/6/14,Lower East Side 3 br-2ba,Manhattan,Apartment,90,Entire home/apt,10002,3,29,450,90
16445501,6/6/14,Stylish 2 Bed in Soho,Manhattan,Apartment,90,Entire home/apt,10012,2,30,350,90
16453792,6/6/14,Charming West Village One Bedroom,Manhattan,Apartment,100,Entire home/apt,10014,1,3,160,100
16458904,6/6/14,Quiet Four Floor Walk-up Pre-War,Manhattan,Apartment,60,Entire home/apt,10016,2,1,150,60
16460102,6/6/14,Spacious Studio in UWS/Harlem,Manhattan,Apartment,100,Entire home/apt,10026,1,1,99,100
16467032,6/6/14,Spacious and clean studio on UES,Manhattan,Apartment,95,Entire home/apt,10128,1,16,140,99
16466289,6/6/14,"Dreamy Private Room, Big Apt",Bronx,Apartment,90,Private room,10472,1,9,55,91
16476911,6/6/14,Private Harlem Studio #2 w Backyard,Manhattan,Apartment,85,Private room,10030,1,8,65,85
16500586,6/7/14,Great 1BR Apartment in Willamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,5,220,96
16510859,6/7/14,Minimalist Designer Flat,Brooklyn,Apartment,90,Entire home/apt,11211,2,20,189,92
16510859,6/7/14,Minimalist loft in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,1,31,189,94
16504161,6/7/14,Rooftop Apt in Prospect Heights,Brooklyn,Apartment,100,Entire home/apt,11238,1,2,150,100
16506042,6/7/14,BEAUTIFUL and QUIET midtown appart,Manhattan,Apartment,95,Entire home/apt,10017,1,12,199,95
16491884,6/7/14,Charming 1BR apart with 24h doorman,Manhattan,Apartment,100,Entire home/apt,10037,2,3,220,100
16507520,6/7/14,Cozy Studio in West Harlem,Manhattan,Apartment,90,Entire home/apt,10039,1,6,82,93
16497191,6/7/14,Cosy second bedroom in loft..,Brooklyn,Apartment,90,Private room,11205,1,3,69,93
16499705,6/7/14,BEAUTIFUL ROOM NEAR PROSPECT PARK!!,Brooklyn,Apartment,90,Private room,11226,1,4,70,90
16496648,6/7/14,Convenient Cozy Room,Brooklyn,Apartment,95,Private room,11238,1,10,70,96
16497191,6/7/14,Daylight loft in Clinton Hill,Brooklyn,Loft,95,Private room,11205,1,4,115,95
16500110,6/7/14,Cosy room with private bathroom-NYC,Manhattan,Apartment,90,Private room,10021,1,33,120,90
16480700,6/7/14,Travellers Haven,Manhattan,Apartment,90,Private room,10031,1,15,95,91
16480700,6/7/14,"Harlem pre-war, mins to midtown!",Manhattan,Bed & Breakfast,85,Private room,10031,1,8,65,85
16507770,6/7/14,Private rooms,Queens,Apartment,50,Private room,11373,6,8,70,53
16505559,6/7/14,Comfy Airbed in Great Uptown Apt DR,Manhattan,Apartment,80,Shared room,10031,1,59,45,84
16505559,6/7/14,Comfy Airbed in Great Uptown Apt LR,Manhattan,Apartment,85,Shared room,10031,1,57,60,87
16548665,6/8/14,Charming Studio close to everything,Brooklyn,Apartment,85,Entire home/apt,11205,1,3,80,87
16545111,6/8/14,Can't beat location and view!,Manhattan,Apartment,95,Entire home/apt,10011,2,6,178,97
16525423,6/8/14,West Village designer studio,Manhattan,Apartment,100,Entire home/apt,10014,1,12,200,100
16545323,6/8/14,Gorgeous 1BD on WV's Best Street,Manhattan,Apartment,90,Entire home/apt,10014,1,5,300,92
16536922,6/8/14,Spacious Times Sq 3 Bed Sleeps Six!,Manhattan,Apartment,65,Entire home/apt,10019,3,6,320,65
16536922,6/8/14,Very Cozy Studio Near Central Park,Manhattan,Apartment,90,Entire home/apt,10019,2,11,159,92
16545146,6/8/14,Large*Furnished*Great location,Manhattan,Apartment,90,Entire home/apt,10028,1,10,135,91
16540411,6/8/14,Sunny room in homey apartment!,Brooklyn,Apartment,95,Private room,11221,1,5,60,96
16550283,6/8/14,"Sunny, Clean & Newly Renovated Pad",Brooklyn,Apartment,90,Private room,11221,2,6,80,93
16536922,6/8/14,Super Cute Room in Hell's Kitchen!,Manhattan,Apartment,75,Private room,10019,1,63,105,78
16514175,6/8/14,Here you're family & close to city,Queens,Loft,95,Private room,11373,1,27,65,95
16586530,6/9/14,Vintage Inspired 1 BR in brownstone,Brooklyn,Apartment,90,Entire home/apt,11217,1,2,120,90
16593547,6/9/14,Beautiful Brooklyn Brownstone,Brooklyn,Apartment,95,Entire home/apt,11221,2,35,129,97
16580725,6/9/14,2Bedroom Private Garden Apartment,Brooklyn,Apartment,85,Entire home/apt,11233,3,31,135,88
16572955,6/9/14,A private humble abode for you,Brooklyn,House,85,Entire home/apt,11236,1,18,80,88
16594248,6/9/14,Nice big loft space easily sleeps 4,Brooklyn,Loft,100,Entire home/apt,11231,2,1,60,100
16566748,6/9/14,Spacious 1BR in East Village,Manhattan,Apartment,90,Entire home/apt,10009,1,20,141,91
16589883,6/9/14,"""LE BIJOU"" Chelsea’s one-of-a kind",Manhattan,Apartment,90,Entire home/apt,10011,2,2,285,90
16589883,6/9/14,Amazing Flat ! just AMAZING !!!,Manhattan,Apartment,80,Entire home/apt,10011,2,2,195,80
16589883,6/9/14,Jr 1 bedroom in MP District,Manhattan,Apartment,75,Entire home/apt,10011,2,19,270,77
16589883,6/9/14,One-bedroom at Greenwich Village,Manhattan,Apartment,90,Entire home/apt,10012,2,13,285,93
16566615,6/9/14,"Huge, Perfect Location West Village",Manhattan,Apartment,85,Entire home/apt,10014,1,12,129,87
16579213,6/9/14,Lounge-worthy NYC Studio,Manhattan,Apartment,100,Entire home/apt,10021,1,3,150,100
16566833,6/9/14,A luxury Midtown East Apartment,Manhattan,Apartment,100,Entire home/apt,10022,4,1,200,100
16551493,6/9/14,Full LUX Top FL~3 Beds~POOL~NYCview,Manhattan,Apartment,95,Entire home/apt,10023,3,4,625,95
16578163,6/9/14,Modern UWS 1BR by Central Park,Manhattan,Apartment,100,Entire home/apt,10023,1,2,245,100
16596651,6/9/14,Furnished Studio Avail Sept 9-13 !,Manhattan,Apartment,100,Entire home/apt,10028,1,3,125,100
16585267,6/9/14,Renovated 1-bed in Central Harlem,Manhattan,Apartment,85,Entire home/apt,10030,2,8,150,88
16572416,6/9/14,Sun Washed Hudson Sq. Artist's Loft,Manhattan,Loft,100,Entire home/apt,10013,1,1,250,100
16595073,6/9/14,Large comfortable Park Slope room,Brooklyn,Apartment,100,Private room,11215,1,6,93,100
16595073,6/9/14,Large comfortable room -Park Slope,Brooklyn,Apartment,90,Private room,11215,1,11,86,93
16577085,6/9/14,AMAZING Room in HEART of Brooklyn!,Brooklyn,Apartment,90,Private room,11217,2,25,118,90
16586468,6/9/14,Spacious Greenpoint July Sublet,Brooklyn,Apartment,80,Private room,11222,1,4,40,80
16567193,6/9/14,Beautiful two bedroom garden apt.,Brooklyn,House,20,Private room,11236,3,1,100,20
16551493,6/9/14,CentralPark Luxury~byLincoln Center,Manhattan,Apartment,90,Private room,10023,2,10,140,92
16551493,6/9/14,LUX Bldg~Two Windows w/ Views- Flex,Manhattan,Apartment,90,Private room,10023,1,19,125,92
16551493,6/9/14,LUX Master Suite~Lincoln Center,Manhattan,Apartment,85,Private room,10023,1,5,180,88
16571251,6/9/14,1br in a 2br charming apt,Manhattan,Apartment,95,Private room,10029,1,29,95,96
16578216,6/9/14,Private room 10 min to Manhattan,Queens,Apartment,95,Private room,11102,1,14,75,96
16551493,6/9/14,5min 2midtown~NYC VIEW~LUXURY SUITE,Queens,Apartment,90,Private room,11109,1,9,100,93
16551493,6/9/14,NYC Views~Luxury PENTHOUSE Suite,Queens,Apartment,90,Private room,11109,1,3,135,93
16586513,6/9/14,Cozy Room w Private Entrance & Bath,Queens,House,85,Private room,11106,1,6,88,87
16613679,6/10/14,Bedford Avenue Gem in the Sky,Brooklyn,Apartment,100,Entire home/apt,11211,1,6,149,100
16643357,6/10/14,2 rooms in heart of williamsburg,Brooklyn,Apartment,80,Entire home/apt,11211,2,9,200,83
16643357,6/10/14,3 room apt in heart of williamsburg,Brooklyn,Apartment,85,Entire home/apt,11211,3,11,390,89
16635373,6/10/14,Labor day in the heart of Brooklyn,Brooklyn,Apartment,95,Entire home/apt,11215,1,6,175,97
16643578,6/10/14,"Loved, Bright 1 Bedroom in Brooklyn",Brooklyn,Apartment,100,Entire home/apt,11216,2,2,150,100
16621177,6/10/14,Park Slope center Garden Studio,Brooklyn,House,90,Entire home/apt,11215,1,22,165,91
16628935,6/10/14,"Cozy 2 Bedroom, Heart of the LES",Manhattan,Apartment,85,Entire home/apt,10002,2,11,355,85
16598048,6/10/14,specious 1bd apt on Saint Marks Pl,Manhattan,Apartment,100,Entire home/apt,10003,2,1,220,100
16622685,6/10/14,Oasis in the heart of New York,Manhattan,Apartment,95,Entire home/apt,10013,1,12,349,96
16621164,6/10/14,Your home in the Heart of NYC!,Manhattan,Apartment,100,Entire home/apt,10017,6,2,1000,100
16598065,6/10/14,Luxury Park Dream,Manhattan,Apartment,100,Entire home/apt,10025,1,1,450,100
16641806,6/10/14,Stylish 2BR! 2 min to Central Park!,Manhattan,Apartment,100,Entire home/apt,10029,2,2,195,100
16598550,6/10/14,Roomy and quiet 2BR in Manhattan!,Manhattan,Apartment,80,Entire home/apt,10033,2,2,200,80
16620860,6/10/14,Modern High-rise w/ AMAZING Views,Manhattan,Apartment,95,Entire home/apt,10036,1,6,475,97
16627758,6/10/14,Beautiful room in Brooklyn,Brooklyn,Apartment,85,Private room,11206,1,3,49,87
16638362,6/10/14,Private room in a cool artists loft,Brooklyn,Apartment,75,Private room,11206,1,10,65,78
16613679,6/10/14,Gem in the Sky on Bedford Avenue,Brooklyn,Apartment,95,Private room,11211,1,6,91,97
16643357,6/10/14,Comfy room! Heart of Williamsburg,Brooklyn,Apartment,85,Private room,11211,1,30,90,87
16643357,6/10/14,Private room-Heart of Williamsburg,Brooklyn,Bed & Breakfast,90,Private room,11211,1,29,95,90
16607025,6/10/14,NYC Private Apt Room - East Village,Manhattan,Apartment,90,Private room,10003,1,3,84,93
